STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1684;2017070615:05;    1;  126.0;   55.0;  247.0;  60;    49.31;2017070616:00;eor
       1684;2017070616:05;    1;  126.0;   51.0;  175.0;  60;    58.59;2017070617:00;eor
       1684;2017070617:05;    1;  126.0;   41.0;  123.0;  60;    67.97;2017070618:00;eor
       1684;2017070618:05;    1;  125.0;   26.0;   62.0;  59;    77.06;2017070619:00;eor
       1684;2017070619:05;    1;  123.0;    8.0;   15.0;  39;    85.53;2017070620:00;eor
       1684;2017070620:05;    1;  122.0;    0.0;    0.0;   0;    93.05;2017070621:00;eor
       1684;2017070621:05;    1;  121.0;    0.0;    0.0;   0;    99.21;2017070622:00;eor
       1684;2017070622:05;    1;  122.0;    0.0;    0.0;   0;   103.63;2017070623:00;eor
       1684;2017070623:05;    1;  129.0;    0.0;    0.0;   0;   105.96;2017070700:00;eor
       1684;2017070700:05;    1;  134.0;    0.0;    0.0;   0;   105.96;2017070701:00;eor
       1684;2017070701:05;    1;  136.0;    0.0;    0.0;   0;   103.65;2017070702:00;eor
       1684;2017070702:05;    1;  136.0;    0.0;    0.0;   0;    99.23;2017070703:00;eor
       1684;2017070703:05;    1;  137.0;    1.0;    1.0;   0;    93.07;2017070704:00;eor
       1684;2017070704:05;    1;  139.0;    5.0;    5.0;   0;    85.57;2017070705:00;eor
       1684;2017070705:05;    1;  136.0;   16.0;   20.0;   5;    77.10;2017070706:00;eor
       1684;2017070706:05;    1;  136.0;   60.0;   72.0;  17;    68.01;2017070707:00;eor
       1684;2017070707:05;    1;  136.0;   73.0;   79.0;   5;    58.64;2017070708:00;eor
       1684;2017070708:05;    1;  140.0;   55.0;   58.0;   3;    49.36;2017070709:00;eor
       1684;2017070709:05;    1;  134.0;   96.0;  139.0;  15;    40.70;2017070710:00;eor
       1684;2017070710:05;    1;  130.0;   74.0;  296.0;  59;    33.52;2017070711:00;eor
       1684;2017070711:05;    1;  137.0;  126.0;  292.0;  50;    29.22;2017070712:00;eor
       1684;2017070712:05;    1;  147.0;  141.0;  201.0;  18;    29.22;2017070713:00;eor
       1684;2017070713:05;    1;  147.0;  121.0;  177.0;  21;    33.53;2017070714:00;eor
       1684;2017070714:05;    1;  144.0;   73.0;  147.0;  26;    40.72;2017070715:00;eor
       1684;2017070715:05;    1;  138.0;   55.0;  232.0;  60;    49.39;2017070716:00;eor
       1684;2017070716:05;    1;  142.0;   68.0;  124.0;  31;    58.67;2017070717:00;eor
       1684;2017070717:05;    1;  143.0;   56.0;   62.0;  10;    68.05;2017070718:00;eor
       1684;2017070718:05;    1;  137.0;   38.0;   64.0;  58;    77.15;2017070719:00;eor
       1684;2017070719:05;    1;  135.0;    9.0;   13.0;  25;    85.62;2017070720:00;eor
       1684;2017070720:05;    1;  138.0;    0.0;    0.0;   0;    93.14;2017070721:00;eor
       1684;2017070721:05;    1;  136.0;    0.0;    0.0;   0;    99.31;2017070722:00;eor
       1684;2017070722:05;    1;  129.0;    0.0;    0.0;   0;   103.74;2017070723:00;eor
       1684;2017070723:05;    1;  126.0;    0.0;    0.0;   0;   106.06;2017070800:00;eor
       1684;2017070800:05;    1;  126.0;    0.0;    0.0;   0;   106.07;2017070801:00;eor
       1684;2017070801:05;    1;  128.0;    0.0;    0.0;   0;   103.75;2017070802:00;eor
       1684;2017070802:05;    1;  139.0;    0.0;    0.0;   0;    99.33;2017070803:00;eor
       1684;2017070803:05;    1;  135.0;    0.0;    0.0;   0;    93.17;2017070804:00;eor
       1684;2017070804:05;    1;  128.0;    5.0;    5.0;   0;    85.66;2017070805:00;eor
       1684;2017070805:05;    1;  130.0;   30.0;   32.0;   4;    77.19;2017070806:00;eor
