STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5792;2019102718:59;    1;   98.0;    0.0;    0.0;   0;   114.61;2019102720:00;eor
       5792;2019102719:59;    1;  110.0;    0.0;    0.0;   0;   124.45;2019102721:00;eor
       5792;2019102720:59;    1;  114.0;    0.0;    0.0;   0;   133.44;2019102722:00;eor
       5792;2019102721:59;    1;  113.0;    0.0;    0.0;   0;   140.70;2019102723:00;eor
       5792;2019102722:59;    1;  113.0;    0.0;    0.0;   0;   144.94;2019102800:00;eor
       5792;2019102723:59;    1;  114.0;    0.0;    0.0;   0;   144.95;2019102801:00;eor
       5792;2019102800:59;    1;  114.0;    0.0;    0.0;   0;   140.74;2019102802:00;eor
       5792;2019102801:59;    1;  114.0;    0.0;    0.0;   0;   133.50;2019102803:00;eor
       5792;2019102802:59;    1;  113.0;    0.0;    0.0;   0;   124.52;2019102804:00;eor
       5792;2019102803:59;    1;  113.0;    0.0;    0.0;   0;   114.70;2019102805:00;eor
       5792;2019102804:59;    1;  113.0;    0.0;    0.0;   0;   104.58;2019102806:00;eor
       5792;2019102805:59;    1;  113.0;    0.0;    0.0;   0;    94.58;2019102807:00;eor
       5792;2019102806:59;    1;  112.0;   11.0;   11.0;   0;    85.06;2019102808:00;eor
       5792;2019102807:59;    1;  112.0;   21.0;   21.0;   0;    76.41;2019102809:00;eor
       5792;2019102808:59;    1;  112.0;   45.0;   46.0;   0;    69.12;2019102810:00;eor
       5792;2019102809:59;    1;  112.0;   47.0;   48.0;   0;    63.75;2019102811:00;eor
       5792;2019102810:59;    1;  112.0;   48.0;   49.0;   0;    60.88;2019102812:00;eor
       5792;2019102811:59;    1;  112.0;   45.0;   46.0;   0;    60.90;2019102813:00;eor
       5792;2019102812:59;    1;  112.0;   38.0;   39.0;   0;    63.79;2019102814:00;eor
       5792;2019102813:59;    1;  114.0;   27.0;   27.0;   0;    69.18;2019102815:00;eor
       5792;2019102814:59;    1;  115.0;   18.0;   18.0;   0;    76.49;2019102816:00;eor
       5792;2019102815:59;    1;  115.0;    5.0;    5.0;   0;    85.15;2019102817:00;eor
       5792;2019102816:59;    1;  113.0;    0.0;    0.0;   0;    94.70;2019102818:00;eor
       5792;2019102817:59;    1;  114.0;    0.0;    0.0;   0;   104.72;2019102819:00;eor
       5792;2019102818:59;    1;  114.0;    0.0;    0.0;   0;   114.85;2019102820:00;eor
       5792;2019102819:59;    1;  114.0;    0.0;    0.0;   0;   124.71;2019102821:00;eor
       5792;2019102820:59;    1;  114.0;    0.0;    0.0;   0;   133.72;2019102822:00;eor
       5792;2019102821:59;    1;  113.0;    0.0;    0.0;   0;   141.00;2019102823:00;eor
       5792;2019102822:59;    1;  113.0;    0.0;    0.0;   0;   145.27;2019102900:00;eor
       5792;2019102823:59;    1;  113.0;    0.0;    0.0;   0;   145.28;2019102901:00;eor
       5792;2019102900:59;    1;  113.0;    0.0;    0.0;   0;   141.04;2019102902:00;eor
       5792;2019102901:59;    1;  114.0;    0.0;    0.0;   0;   133.77;2019102903:00;eor
       5792;2019102902:59;    1;  115.0;    0.0;    0.0;   0;   124.78;2019102904:00;eor
       5792;2019102903:59;    1;  114.0;    0.0;    0.0;   0;   114.94;2019102905:00;eor
       5792;2019102904:59;    1;  113.0;    0.0;    0.0;   0;   104.82;2019102906:00;eor
       5792;2019102905:59;    1;  113.0;    0.0;    0.0;   0;    94.83;2019102907:00;eor
       5792;2019102906:59;    1;  113.0;    7.0;    7.0;   0;    85.32;2019102908:00;eor
       5792;2019102907:59;    1;  114.0;   22.0;   22.0;   0;    76.69;2019102909:00;eor
       5792;2019102908:59;    1;  113.0;   38.0;   38.0;   0;    69.42;2019102910:00;eor
       5792;2019102909:59;    1;  114.0;   50.0;   50.0;   0;    64.07;2019102911:00;eor
       5792;2019102910:59;    1;  114.0;   47.0;   47.0;   0;    61.21;2019102912:00;eor
       5792;2019102911:59;    1;  115.0;   54.0;   54.0;   0;    61.23;2019102913:00;eor
       5792;2019102912:59;    1;  114.0;   44.0;   44.0;   0;    64.11;2019102914:00;eor
       5792;2019102913:59;    1;  114.0;   27.0;   27.0;   0;    69.48;2019102915:00;eor
       5792;2019102914:59;    1;  114.0;   17.0;   17.0;   0;    76.77;2019102916:00;eor
       5792;2019102915:59;    1;  114.0;    3.0;    3.0;   0;    85.41;2019102917:00;eor
       5792;2019102916:59;    1;  113.0;    0.0;    0.0;   0;    94.94;2019102918:00;eor
       5792;2019102917:59;    1;  113.0;    0.0;    0.0;   0;   104.96;2019102919:00;eor
       5792;2019102918:59;    1;  113.0;    0.0;    0.0;   0;   115.09;2019102920:00;eor
       5792;2019102919:59;    1;  113.0;    0.0;    0.0;   0;   124.96;2019102921:00;eor
       5792;2019102920:59;    1;  113.0;    0.0;    0.0;   0;   133.99;2019102922:00;eor
       5792;2019102921:59;    1;  114.0;    0.0;    0.0;   0;   141.31;2019102923:00;eor
       5792;2019102922:59;    1;  112.0;    0.0;    0.0;   0;   145.60;2019103000:00;eor
       5792;2019102923:59;    1;  113.0;    0.0;    0.0;   0;   145.61;2019103001:00;eor
       5792;2019103000:59;    1;  112.0;    0.0;    0.0;   0;   141.34;2019103002:00;eor
