STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
      15000;2011072218;   10;   5.1; 300;eor
      15000;2011072219;   10;   4.1; 300;eor
      15000;2011072220;   10;   3.3; 300;eor
      15000;2011072221;   10;   3.2; 310;eor
      15000;2011072222;   10;   3.1; 290;eor
      15000;2011072223;   10;   3.4; 280;eor
      15000;2011072300;   10;   3.1; 270;eor
      15000;2011072301;   10;   3.8; 260;eor
      15000;2011072302;   10;   3.7; 250;eor
      15000;2011072303;   10;   4.1; 260;eor
      15000;2011072304;   10;   4.1; 250;eor
      15000;2011072305;   10;   4.1; 250;eor
      15000;2011072306;   10;   4.5; 250;eor
      15000;2011072307;   10;   5.1; 250;eor
      15000;2011072308;   10;   5.5; 260;eor
      15000;2011072309;   10;   5.6; 260;eor
      15000;2011072310;   10;   4.8; 270;eor
      15000;2011072311;   10;   4.6; 280;eor
      15000;2011072312;   10;   4.1; 270;eor
      15000;2011072313;   10;   4.5; 250;eor
      15000;2011072314;   10;   4.4; 240;eor
      15000;2011072315;   10;   5.3; 230;eor
      15000;2011072316;   10;   4.1; 280;eor
      15000;2011072317;   10;   4.0; 250;eor
      15000;2011072318;   10;   3.3; 250;eor
      15000;2011072319;   10;   3.8; 260;eor
      15000;2011072320;   10;   4.1; 290;eor
      15000;2011072321;   10;   2.9; 260;eor
      15000;2011072322;   10;   4.0; 260;eor
      15000;2011072323;   10;   4.1; 250;eor
      15000;2011072400;   10;   4.3; 240;eor
      15000;2011072401;   10;   4.8; 230;eor
      15000;2011072402;   10;   5.5; 230;eor
      15000;2011072403;   10;   6.5; 230;eor
      15000;2011072404;   10;   4.8; 240;eor
      15000;2011072405;   10;   5.2; 240;eor
      15000;2011072406;   10;   6.0; 220;eor
      15000;2011072407;   10;   6.2; 230;eor
      15000;2011072408;   10;   6.2; 230;eor
      15000;2011072409;   10;   6.7; 230;eor
      15000;2011072410;   10;   6.3; 240;eor
      15000;2011072411;   10;   6.9; 250;eor
      15000;2011072412;   10;   8.3; 250;eor
      15000;2011072413;   10;   8.3; 250;eor
      15000;2011072414;   10;   8.1; 250;eor
      15000;2011072415;   10;   6.6; 250;eor
      15000;2011072416;   10;   6.2; 270;eor
      15000;2011072417;   10;   3.7; 290;eor
      15000;2011072418;   10;   3.0; 350;eor
      15000;2011072419;   10;   2.0; 290;eor
      15000;2011072420;   10;   1.7; 320;eor
      15000;2011072421;   10;   0.8;  20;eor
      15000;2011072422;   10;   1.3; 210;eor
      15000;2011072423;   10;   2.8; 200;eor
      15000;2011072500;   10;   3.1; 210;eor
      15000;2011072501;   10;   3.4; 210;eor
      15000;2011072502;   10;   4.1; 210;eor
      15000;2011072503;   10;   4.2; 210;eor
      15000;2011072504;   10;   4.2; 210;eor
      15000;2011072505;   10;   4.3; 220;eor
      15000;2011072506;   10;   4.3; 220;eor
      15000;2011072507;   10;   4.5; 220;eor
      15000;2011072508;   10;   4.9; 210;eor
      15000;2011072509;   10;   3.8; 220;eor
      15000;2011072510;   10;   2.8; 240;eor
      15000;2011072511;   10;   2.6; 240;eor
      15000;2011072512;   10;   3.3; 240;eor
      15000;2011072513;   10;   3.2; 230;eor
      15000;2011072514;   10;   2.3; 270;eor
      15000;2011072515;   10;   1.9; 300;eor
      15000;2011072516;   10;   3.2; 320;eor
      15000;2011072517;   10;   2.6;  10;eor
      15000;2011072518;   10;   1.4; 100;eor
      15000;2011072519;   10;   2.4; 120;eor
      15000;2011072520;   10;   2.8; 130;eor
      15000;2011072521;   10;   2.3;  50;eor
      15000;2011072522;   10;   2.7; 320;eor
      15000;2011072523;   10;   1.6; 310;eor
      15000;2011072600;   10;   1.4; 280;eor
      15000;2011072601;   10;   2.0; 180;eor
      15000;2011072602;   10;   1.5; 260;eor
      15000;2011072603;   10;   1.9; 250;eor
      15000;2011072604;   10;   2.0; 260;eor
      15000;2011072605;   10;   2.6; 300;eor
      15000;2011072606;   10;   2.4; 310;eor
      15000;2011072607;   10;   2.9; 300;eor
      15000;2011072608;   10;   3.5; 290;eor
      15000;2011072609;   10;   3.0; 280;eor
      15000;2011072610;   10;   2.5; 280;eor
      15000;2011072611;   10;   2.5; 280;eor
      15000;2011072612;   10;   2.6; 260;eor
      15000;2011072613;   10;   2.3; 260;eor
      15000;2011072614;   10;   3.5; 280;eor
      15000;2011072615;   10;   3.0; 290;eor
      15000;2011072616;   10;   3.3; 280;eor
      15000;2011072617;   10;   3.1; 290;eor
      15000;2011072618;   10;   3.4; 290;eor
      15000;2011072619;   10;   2.1; 300;eor
      15000;2011072620;   10;   1.3; 300;eor
      15000;2011072621;   10;   0.6; 230;eor
      15000;2011072622;   10;   1.8; 290;eor
      15000;2011072623;   10;   1.4; 280;eor
      15000;2011072700;   10;   1.1; 280;eor
      15000;2011072701;   10;   0.7; 270;eor
      15000;2011072702;   10;   1.3; 290;eor
      15000;2011072703;   10;   1.4; 300;eor
      15000;2011072704;   10;   1.1; 340;eor
      15000;2011072705;   10;   1.0; 360;eor
      15000;2011072706;   10;   1.1; 360;eor
      15000;2011072707;   10;   1.3;  30;eor
      15000;2011072708;   10;   1.5; 340;eor
      15000;2011072709;   10;   1.6; 360;eor
      15000;2011072710;   10;   1.0; 360;eor
      15000;2011072711;   10;   1.5;  20;eor
      15000;2011072712;   10;   1.7;  10;eor
      15000;2011072713;   10;   2.9; 290;eor
      15000;2011072714;   10;   2.7; 310;eor
      15000;2011072715;   10;   2.4; 320;eor
      15000;2011072716;   10;   1.8; 310;eor
      15000;2011072717;   10;   1.6; 360;eor
      15000;2011072718;   10;   2.1; 360;eor
      15000;2011072719;   10;   1.8; 330;eor
      15000;2011072720;   10;   2.0;  30;eor
      15000;2011072721;   10;   1.4;  80;eor
      15000;2011072722;   10;   1.4;  30;eor
      15000;2011072723;   10;   1.6;  60;eor
      15000;2011072800;   10;   1.0; 110;eor
      15000;2011072801;   10;   1.3;  50;eor
      15000;2011072802;   10;   1.1; 290;eor
      15000;2011072803;   10;   0.9; 290;eor
      15000;2011072804;   10;   1.7; 250;eor
      15000;2011072805;   10;   1.3; 210;eor
      15000;2011072806;   10;   1.3; 240;eor
      15000;2011072807;   10;   2.1; 260;eor
      15000;2011072808;   10;   1.6; 300;eor
      15000;2011072809;   10;   1.2; 320;eor
      15000;2011072810;   10;   1.3; 290;eor
      15000;2011072811;   10;   1.2; 320;eor
      15000;2011072812;   10;   1.5; 320;eor
      15000;2011072813;   10;   1.7; 290;eor
      15000;2011072814;   10;   2.0; 320;eor
      15000;2011072815;   10;   2.4; 310;eor
      15000;2011072816;   10;   2.6; 310;eor
      15000;2011072817;   10;   2.5; 330;eor
      15000;2011072818;   10;   4.1;  70;eor
      15000;2011072819;   10;   1.9; 110;eor
      15000;2011072820;   10;   0.8; 270;eor
      15000;2011072821;   10;   2.0; 220;eor
      15000;2011072822;   10;   1.7; 240;eor
      15000;2011072823;   10;   1.8; 270;eor
      15000;2011072900;   10;   1.6; 300;eor
      15000;2011072901;   10;   1.5; 250;eor
      15000;2011072902;   10;   1.2; 250;eor
      15000;2011072903;   10;   1.5; 280;eor
      15000;2011072904;   10;   1.5; 330;eor
      15000;2011072905;   10;   2.5;  10;eor
      15000;2011072906;   10;   2.5;  20;eor
      15000;2011072907;   10;   2.7;  10;eor
      15000;2011072908;   10;   3.5; 360;eor
      15000;2011072909;   10;   3.9;  20;eor
      15000;2011072910;   10;   3.0;  20;eor
      15000;2011072911;   10;   3.1; 350;eor
      15000;2011072912;   10;   3.4; 340;eor
      15000;2011072913;   10;   3.7; 320;eor
      15000;2011072914;   10;   4.4; 330;eor
      15000;2011072915;   10;   4.1; 340;eor
      15000;2011072916;   10;   4.5; 310;eor
      15000;2011072917;   10;   4.7; 320;eor
      15000;2011072918;   10;   4.8; 330;eor
      15000;2011072919;   10;   4.7; 320;eor
      15000;2011072920;   10;   4.5; 320;eor
      15000;2011072921;   10;   4.0; 320;eor
      15000;2011072922;   10;   3.7; 320;eor
      15000;2011072923;   10;   3.2; 310;eor
      15000;2011073000;   10;   2.5; 300;eor
      15000;2011073001;   10;   2.8; 290;eor
      15000;2011073002;   10;   3.1; 280;eor
      15000;2011073003;   10;   2.9; 290;eor
      15000;2011073004;   10;   3.0; 300;eor
      15000;2011073005;   10;   2.6; 300;eor
      15000;2011073006;   10;   2.6; 300;eor
      15000;2011073007;   10;   2.8; 300;eor
      15000;2011073008;   10;   3.5; 300;eor
      15000;2011073009;   10;   3.3; 300;eor
      15000;2011073010;   10;   4.0; 310;eor
      15000;2011073011;   10;   4.1; 310;eor
      15000;2011073012;   10;   4.5; 310;eor
      15000;2011073013;   10;   3.4; 300;eor
      15000;2011073014;   10;   3.9; 310;eor
      15000;2011073015;   10;   4.3; 280;eor
      15000;2011073016;   10;   4.2; 280;eor
      15000;2011073017;   10;   3.4; 290;eor
      15000;2011073018;   10;   2.9; 290;eor
      15000;2011073019;   10;   3.4; 300;eor
      15000;2011073020;   10;   2.8; 280;eor
      15000;2011073021;   10;   2.6; 280;eor
      15000;2011073022;   10;   2.4; 270;eor
      15000;2011073023;   10;   2.0; 270;eor
      15000;2011073100;   10;   1.9; 270;eor
      15000;2011073101;   10;   1.9; 260;eor
      15000;2011073102;   10;   1.5; 260;eor
      15000;2011073103;   10;   1.4; 260;eor
      15000;2011073104;   10;   1.7; 280;eor
      15000;2011073105;   10;   1.4; 270;eor
      15000;2011073106;   10;   1.1; 270;eor
      15000;2011073107;   10;   1.3; 270;eor
      15000;2011073108;   10;   1.2; 280;eor
      15000;2011073109;   10;   1.9; 290;eor
      15000;2011073110;   10;   2.3; 310;eor
      15000;2011073111;   10;   2.8; 310;eor
      15000;2011073112;   10;   2.1; 280;eor
      15000;2011073113;   10;   1.8; 290;eor
      15000;2011073114;   10;   2.0; 300;eor
      15000;2011073115;   10;   1.6; 280;eor
      15000;2011073116;   10;   1.7; 250;eor
      15000;2011073117;   10;   1.2; 270;eor
      15000;2011073118;   10;   1.6; 240;eor
      15000;2011073119;   10;   1.4; 220;eor
      15000;2011073120;   10;   1.9; 190;eor
      15000;2011073121;   10;   2.2; 180;eor
      15000;2011073122;   10;   2.2; 160;eor
      15000;2011073123;   10;   1.9; 170;eor
      15000;2011080100;   10;   2.2; 150;eor
      15000;2011080101;   10;   2.5; 160;eor
      15000;2011080102;   10;   2.0; 150;eor
      15000;2011080103;   10;   1.9; 140;eor
      15000;2011080104;   10;   1.7; 110;eor
      15000;2011080105;   10;   1.9; 140;eor
      15000;2011080106;   10;   1.6; 150;eor
      15000;2011080107;   10;   2.2; 150;eor
      15000;2011080108;   10;   3.3; 140;eor
      15000;2011080109;   10;   2.7; 130;eor
      15000;2011080110;   10;   2.8; 130;eor
      15000;2011080111;   10;   3.5; 120;eor
      15000;2011080112;   10;   2.6; 130;eor
      15000;2011080113;   10;   2.4; 100;eor
      15000;2011080114;   10;   2.4;  80;eor
      15000;2011080115;   10;   2.9;  60;eor
      15000;2011080116;   10;   2.8;  40;eor
      15000;2011080117;   10;   2.9;  50;eor
      15000;2011080118;   10;   3.1;  60;eor
      15000;2011080119;   10;   2.7;  50;eor
      15000;2011080120;   10;   2.5;  60;eor
      15000;2011080121;   10;   2.1; 100;eor
      15000;2011080122;   10;   2.7; 120;eor
      15000;2011080123;   10;   2.8; 120;eor
      15000;2011080200;   10;   2.7; 150;eor
      15000;2011080201;   10;   3.1; 160;eor
      15000;2011080202;   10;   3.4; 160;eor
      15000;2011080203;   10;   3.8; 150;eor
      15000;2011080204;   10;   2.4; 120;eor
      15000;2011080205;   10;   2.8; 130;eor
      15000;2011080206;   10;   2.5; 110;eor
      15000;2011080207;   10;   2.9;  90;eor
      15000;2011080208;   10;   3.0;  90;eor
      15000;2011080209;   10;   2.9; 110;eor
      15000;2011080210;   10;   2.1; 120;eor
      15000;2011080211;   10;   2.1; 150;eor
      15000;2011080212;   10;   2.6; 130;eor
      15000;2011080213;   10;   2.3; 170;eor
      15000;2011080214;   10;   2.4; 170;eor
      15000;2011080215;   10;   2.5; 170;eor
      15000;2011080216;   10;   2.2; 160;eor
      15000;2011080217;   10;   2.7; 180;eor
      15000;2011080218;   10;   2.3; 160;eor
      15000;2011080219;   10;   2.0; 170;eor
      15000;2011080220;   10;   2.7; 180;eor
      15000;2011080221;   10;   2.8; 150;eor
      15000;2011080222;   10;   2.9; 120;eor
      15000;2011080223;   10;   3.0; 130;eor
      15000;2011080300;   10;   3.4; 130;eor
      15000;2011080301;   10;   3.8; 130;eor
      15000;2011080302;   10;   3.2; 130;eor
      15000;2011080303;   10;   3.1; 150;eor
      15000;2011080304;   10;   3.1; 120;eor
      15000;2011080305;   10;   2.1; 110;eor
      15000;2011080306;   10;   2.6; 110;eor
      15000;2011080307;   10;   2.5;  90;eor
      15000;2011080308;   10;   2.4; 180;eor
      15000;2011080309;   10;   3.6; 220;eor
      15000;2011080310;   10;   2.9; 230;eor
      15000;2011080311;   10;   4.9; 240;eor
      15000;2011080312;   10;   4.8; 220;eor
      15000;2011080313;   10;   5.1; 220;eor
      15000;2011080314;   10;   4.7; 220;eor
      15000;2011080315;   10;   4.3; 240;eor
      15000;2011080316;   10;   4.8; 270;eor
      15000;2011080317;   10;   4.1; 270;eor
      15000;2011080318;   10;   3.2; 270;eor
      15000;2011080319;   10;   4.1; 270;eor
      15000;2011080320;   10;   3.4; 260;eor
      15000;2011080321;   10;   2.6; 250;eor
      15000;2011080322;   10;   3.2; 230;eor
      15000;2011080323;   10;   3.5; 230;eor
      15000;2011080400;   10;   3.9; 230;eor
      15000;2011080401;   10;   3.8; 210;eor
      15000;2011080402;   10;   3.9; 220;eor
      15000;2011080403;   10;   4.0; 220;eor
      15000;2011080404;   10;   4.1; 220;eor
      15000;2011080405;   10;   4.4; 220;eor
      15000;2011080406;   10;   4.4; 230;eor
      15000;2011080407;   10;   4.9; 220;eor
      15000;2011080408;   10;   4.4; 210;eor
      15000;2011080409;   10;   5.0; 220;eor
      15000;2011080410;   10;   5.5; 230;eor
      15000;2011080411;   10;   5.2; 230;eor
      15000;2011080412;   10;   4.6; 240;eor
      15000;2011080413;   10;   4.3; 240;eor
      15000;2011080414;   10;   3.6; 240;eor
      15000;2011080415;   10;   4.1; 220;eor
      15000;2011080416;   10;   5.8; 240;eor
      15000;2011080417;   10;   5.6; 230;eor
      15000;2011080418;   10;   5.2; 230;eor
      15000;2011080419;   10;   5.6; 240;eor
      15000;2011080420;   10;   3.4; 230;eor
      15000;2011080421;   10;   4.1; 210;eor
      15000;2011080422;   10;   5.3; 210;eor
      15000;2011080423;   10;   6.0; 210;eor
      15000;2011080500;   10;   5.6; 210;eor
      15000;2011080501;   10;   6.3; 220;eor
      15000;2011080502;   10;   6.1; 220;eor
      15000;2011080503;   10;   4.4; 230;eor
      15000;2011080504;   10;   6.0; 260;eor
      15000;2011080505;   10;   4.8; 260;eor
      15000;2011080506;   10;   4.1; 250;eor
      15000;2011080507;   10;   3.7; 250;eor
      15000;2011080508;   10;   3.7; 250;eor
      15000;2011080509;   10;   3.6; 270;eor
      15000;2011080510;   10;   4.1; 250;eor
      15000;2011080511;   10;   4.1; 260;eor
      15000;2011080512;   10;   3.9; 270;eor
      15000;2011080513;   10;   3.8; 270;eor
      15000;2011080514;   10;   3.1; 270;eor
      15000;2011080515;   10;   3.5; 290;eor
      15000;2011080516;   10;   2.8; 310;eor
      15000;2011080517;   10;   2.3; 340;eor
      15000;2011080518;   10;   2.3;  30;eor
      15000;2011080519;   10;   2.1;  50;eor
      15000;2011080520;   10;   1.9;  60;eor
      15000;2011080521;   10;   2.4;  70;eor
      15000;2011080522;   10;   2.9;  90;eor
      15000;2011080523;   10;   3.4;  90;eor
      15000;2011080600;   10;   3.9; 100;eor
      15000;2011080601;   10;   3.6; 110;eor
      15000;2011080602;   10;   2.9; 130;eor
      15000;2011080603;   10;   3.2; 200;eor
      15000;2011080604;   10;   3.4; 190;eor
      15000;2011080605;   10;   4.2; 190;eor
      15000;2011080606;   10;   4.6; 180;eor
      15000;2011080607;   10;   4.4; 190;eor
      15000;2011080608;   10;   4.3; 190;eor
      15000;2011080609;   10;   5.5; 190;eor
      15000;2011080610;   10;   5.5; 200;eor
      15000;2011080611;   10;   5.2; 200;eor
      15000;2011080612;   10;   5.4; 200;eor
      15000;2011080613;   10;   6.0; 200;eor
      15000;2011080614;   10;   4.6; 170;eor
      15000;2011080615;   10;   3.2; 210;eor
      15000;2011080616;   10;   2.9; 210;eor
      15000;2011080617;   10;   4.2; 200;eor
      15000;2011080618;   10;   3.4; 200;eor
      15000;2011080619;   10;   4.7; 230;eor
      15000;2011080620;   10;   5.3; 220;eor
      15000;2011080621;   10;   6.7; 230;eor
      15000;2011080622;   10;   5.8; 240;eor
      15000;2011080623;   10;   5.7; 270;eor
      15000;2011080700;   10;   6.3; 260;eor
      15000;2011080701;   10;   6.2; 270;eor
      15000;2011080702;   10;   6.4; 260;eor
      15000;2011080703;   10;   6.1; 250;eor
      15000;2011080704;   10;   5.0; 250;eor
      15000;2011080705;   10;   5.0; 240;eor
      15000;2011080706;   10;   5.0; 240;eor
      15000;2011080707;   10;   6.0; 230;eor
      15000;2011080708;   10;   5.9; 230;eor
      15000;2011080709;   10;   6.2; 230;eor
      15000;2011080710;   10;   6.9; 230;eor
      15000;2011080711;   10;   6.9; 240;eor
      15000;2011080712;   10;   7.0; 250;eor
      15000;2011080713;   10;   6.7; 230;eor
      15000;2011080714;   10;   6.6; 240;eor
      15000;2011080715;   10;   6.0; 230;eor
      15000;2011080716;   10;   5.1; 220;eor
      15000;2011080717;   10;   6.5; 230;eor
      15000;2011080718;   10;   5.0; 220;eor
      15000;2011080719;   10;   5.1; 210;eor
      15000;2011080720;   10;   4.3; 200;eor
      15000;2011080721;   10;   4.2; 190;eor
      15000;2011080722;   10;   5.2; 190;eor
      15000;2011080723;   10;   5.7; 180;eor
      15000;2011080800;   10;   5.7; 190;eor
      15000;2011080801;   10;   5.0; 210;eor
      15000;2011080802;   10;   3.8; 240;eor
      15000;2011080803;   10;   5.0; 210;eor
      15000;2011080804;   10;   6.7; 200;eor
      15000;2011080805;   10;   7.0; 200;eor
      15000;2011080806;   10;   6.8; 210;eor
      15000;2011080807;   10;   7.7; 220;eor
      15000;2011080808;   10;   7.7; 230;eor
      15000;2011080809;   10;   7.6; 230;eor
      15000;2011080810;   10;   6.7; 240;eor
      15000;2011080811;   10;   8.5; 250;eor
      15000;2011080812;   10;   9.3; 260;eor
      15000;2011080813;   10;   9.8; 260;eor
      15000;2011080814;   10;   9.0; 260;eor
      15000;2011080815;   10;   7.9; 250;eor
      15000;2011080816;   10;   9.1; 270;eor
      15000;2011080817;   10;   5.4; 250;eor
      15000;2011080818;   10;   5.4; 250;eor
      15000;2011080819;   10;   5.8; 250;eor
      15000;2011080820;   10;   5.1; 240;eor
      15000;2011080821;   10;   5.5; 220;eor
      15000;2011080822;   10;   5.9; 230;eor
      15000;2011080823;   10;   6.9; 230;eor
      15000;2011080900;   10;   6.4; 230;eor
      15000;2011080901;   10;   5.8; 230;eor
      15000;2011080902;   10;   6.1; 230;eor
      15000;2011080903;   10;   5.6; 240;eor
      15000;2011080904;   10;   5.4; 240;eor
      15000;2011080905;   10;   5.9; 250;eor
      15000;2011080906;   10;   6.3; 260;eor
      15000;2011080907;   10;   6.5; 270;eor
      15000;2011080908;   10;   6.8; 270;eor
      15000;2011080909;   10;   6.7; 280;eor
      15000;2011080910;   10;   6.1; 290;eor
      15000;2011080911;   10;   5.4; 280;eor
      15000;2011080912;   10;   6.5; 280;eor
      15000;2011080913;   10;   7.4; 300;eor
      15000;2011080914;   10;   6.8; 290;eor
      15000;2011080915;   10;   7.6; 300;eor
      15000;2011080916;   10;   7.7; 290;eor
      15000;2011080917;   10;   7.3; 300;eor
      15000;2011080918;   10;   7.3; 300;eor
      15000;2011080919;   10;   6.3; 290;eor
      15000;2011080920;   10;   6.2; 290;eor
      15000;2011080921;   10;   5.2; 280;eor
      15000;2011080922;   10;   4.3; 270;eor
      15000;2011080923;   10;   3.9; 250;eor
      15000;2011081000;   10;   3.3; 250;eor
      15000;2011081001;   10;   3.9; 260;eor
      15000;2011081002;   10;   3.5; 250;eor
      15000;2011081003;   10;   3.2; 240;eor
      15000;2011081004;   10;   3.4; 230;eor
      15000;2011081005;   10;   3.2; 220;eor
      15000;2011081006;   10;   3.3; 220;eor
      15000;2011081007;   10;   3.2; 220;eor
      15000;2011081008;   10;   3.8; 220;eor
      15000;2011081009;   10;   4.4; 240;eor
      15000;2011081010;   10;   5.4; 250;eor
      15000;2011081011;   10;   5.7; 240;eor
      15000;2011081012;   10;   6.2; 240;eor
      15000;2011081013;   10;   6.1; 250;eor
      15000;2011081014;   10;   7.2; 230;eor
      15000;2011081015;   10;   7.4; 230;eor
      15000;2011081016;   10;   8.1; 230;eor
      15000;2011081017;   10;   7.8; 230;eor
      15000;2011081018;   10;   7.2; 230;eor
      15000;2011081019;   10;   6.6; 230;eor
      15000;2011081020;   10;   5.3; 230;eor
      15000;2011081021;   10;   6.5; 220;eor
      15000;2011081022;   10;   7.4; 230;eor
      15000;2011081023;   10;   7.5; 220;eor
      15000;2011081100;   10;   7.2; 230;eor
      15000;2011081101;   10;   5.8; 240;eor
      15000;2011081102;   10;   6.0; 240;eor
      15000;2011081103;   10;   6.6; 230;eor
      15000;2011081104;   10;   7.2; 230;eor
      15000;2011081105;   10;   7.7; 230;eor
      15000;2011081106;   10;   7.3; 230;eor
      15000;2011081107;   10;   6.7; 230;eor
      15000;2011081108;   10;   8.1; 230;eor
      15000;2011081109;   10;   7.9; 230;eor
      15000;2011081110;   10;   7.6; 230;eor
      15000;2011081111;   10;   8.9; 230;eor
      15000;2011081112;   10;   8.8; 230;eor
      15000;2011081113;   10;   8.6; 230;eor
      15000;2011081114;   10;   8.5; 230;eor
      15000;2011081115;   10;   8.2; 230;eor
      15000;2011081116;   10;   8.2; 220;eor
      15000;2011081117;   10;   7.7; 230;eor
      15000;2011081118;   10;   5.6; 230;eor
      15000;2011081119;   10;   5.1; 230;eor
      15000;2011081120;   10;   6.2; 240;eor
      15000;2011081121;   10;   5.9; 260;eor
      15000;2011081122;   10;   5.2; 250;eor
      15000;2011081123;   10;   6.1; 230;eor
      15000;2011081200;   10;   5.4; 240;eor
      15000;2011081201;   10;   6.3; 240;eor
      15000;2011081202;   10;   5.4; 230;eor
      15000;2011081203;   10;   5.6; 230;eor
      15000;2011081204;   10;   6.2; 250;eor
      15000;2011081205;   10;   5.4; 250;eor
      15000;2011081206;   10;   4.8; 250;eor
      15000;2011081207;   10;   5.0; 240;eor
      15000;2011081208;   10;   5.6; 240;eor
      15000;2011081209;   10;   4.3; 250;eor
      15000;2011081210;   10;   4.4; 240;eor
      15000;2011081211;   10;   4.8; 240;eor
      15000;2011081212;   10;   4.4; 270;eor
      15000;2011081213;   10;   5.1; 250;eor
      15000;2011081214;   10;   4.3; 260;eor
      15000;2011081215;   10;   6.0; 260;eor
      15000;2011081216;   10;   5.0; 250;eor
      15000;2011081217;   10;   5.9; 260;eor
      15000;2011081218;   10;   4.8; 270;eor
      15000;2011081219;   10;   2.8; 270;eor
      15000;2011081220;   10;   2.5; 240;eor
      15000;2011081221;   10;   2.5; 240;eor
      15000;2011081222;   10;   2.9; 220;eor
      15000;2011081223;   10;   3.2; 230;eor
      15000;2011081300;   10;   3.7; 230;eor
      15000;2011081301;   10;   3.3; 230;eor
      15000;2011081302;   10;   3.3; 220;eor
      15000;2011081303;   10;   3.1; 230;eor
      15000;2011081304;   10;   3.7; 230;eor
      15000;2011081305;   10;   2.1; 240;eor
      15000;2011081306;   10;   2.4; 220;eor
      15000;2011081307;   10;   2.6; 230;eor
      15000;2011081308;   10;   3.0; 200;eor
      15000;2011081309;   10;   4.4; 220;eor
      15000;2011081310;   10;   4.9; 230;eor
      15000;2011081311;   10;   4.9; 230;eor
      15000;2011081312;   10;   3.5; 230;eor
      15000;2011081313;   10;   3.7; 220;eor
      15000;2011081314;   10;   4.9; 240;eor
      15000;2011081315;   10;   2.9; 280;eor
      15000;2011081316;   10;   3.8; 230;eor
      15000;2011081317;   10;   4.2; 210;eor
      15000;2011081318;   10;   3.8; 220;eor
      15000;2011081319;   10;   4.7; 220;eor
      15000;2011081320;   10;   4.2; 230;eor
      15000;2011081321;   10;   3.6; 220;eor
      15000;2011081322;   10;   4.2; 220;eor
      15000;2011081323;   10;   4.4; 210;eor
      15000;2011081400;   10;   4.5; 190;eor
      15000;2011081401;   10;   3.9; 180;eor
      15000;2011081402;   10;   4.7; 180;eor
      15000;2011081403;   10;   4.8; 170;eor
      15000;2011081404;   10;   5.1; 190;eor
      15000;2011081405;   10;   5.4; 190;eor
      15000;2011081406;   10;   6.3; 190;eor
      15000;2011081407;   10;   6.1; 220;eor
      15000;2011081408;   10;   8.1; 230;eor
      15000;2011081409;   10;   6.4; 260;eor
      15000;2011081410;   10;   6.2; 260;eor
      15000;2011081411;   10;   6.3; 260;eor
      15000;2011081412;   10;   5.8; 270;eor
      15000;2011081413;   10;   5.4; 260;eor
      15000;2011081414;   10;   5.0; 260;eor
      15000;2011081415;   10;   4.7; 250;eor
      15000;2011081416;   10;   4.4; 240;eor
      15000;2011081417;   10;   4.8; 240;eor
      15000;2011081418;   10;   3.7; 230;eor
      15000;2011081419;   10;   3.5; 230;eor
      15000;2011081420;   10;   2.5; 290;eor
      15000;2011081421;   10;   2.0; 260;eor
      15000;2011081422;   10;   2.8; 230;eor
      15000;2011081423;   10;   2.7; 240;eor
      15000;2011081500;   10;   2.5; 240;eor
      15000;2011081501;   10;   2.7; 230;eor
      15000;2011081502;   10;   3.1; 230;eor
      15000;2011081503;   10;   2.9; 230;eor
      15000;2011081504;   10;   3.2; 230;eor
      15000;2011081505;   10;   3.3; 230;eor
      15000;2011081506;   10;   4.1; 220;eor
      15000;2011081507;   10;   5.3; 230;eor
      15000;2011081508;   10;   4.8; 230;eor
      15000;2011081509;   10;   4.7; 240;eor
      15000;2011081510;   10;   4.7; 250;eor
      15000;2011081511;   10;   4.6; 260;eor
      15000;2011081512;   10;   5.1; 270;eor
      15000;2011081513;   10;   4.9; 290;eor
      15000;2011081514;   10;   4.3; 300;eor
      15000;2011081515;   10;   3.1; 280;eor
      15000;2011081516;   10;   4.2; 270;eor
      15000;2011081517;   10;   3.9; 340;eor
      15000;2011081518;   10;   3.4; 350;eor
      15000;2011081519;   10;   2.2; 350;eor
      15000;2011081520;   10;   1.4; 330;eor
      15000;2011081521;   10;   1.1;  10;eor
      15000;2011081522;   10;   0.8; 340;eor
      15000;2011081523;   10;   1.1; 170;eor
      15000;2011081600;   10;   1.7; 140;eor
      15000;2011081601;   10;   1.4; 120;eor
      15000;2011081602;   10;   1.3; 110;eor
      15000;2011081603;   10;   1.2; 130;eor
      15000;2011081604;   10;   1.5; 120;eor
      15000;2011081605;   10;   1.8; 150;eor
      15000;2011081606;   10;   1.6; 210;eor
      15000;2011081607;   10;   2.8; 210;eor
      15000;2011081608;   10;   3.6; 200;eor
      15000;2011081609;   10;   3.6; 220;eor
      15000;2011081610;   10;   4.6; 240;eor
      15000;2011081611;   10;   4.5; 260;eor
      15000;2011081612;   10;   5.0; 260;eor
      15000;2011081613;   10;   5.5; 260;eor
      15000;2011081614;   10;   5.4; 240;eor
      15000;2011081615;   10;   4.8; 240;eor
      15000;2011081616;   10;   4.7; 260;eor
      15000;2011081617;   10;   3.7; 260;eor
      15000;2011081618;   10;   3.2; 260;eor
      15000;2011081619;   10;   1.4; 260;eor
      15000;2011081620;   10;   1.9; 150;eor
      15000;2011081621;   10;   2.8; 140;eor
      15000;2011081622;   10;   2.5; 140;eor
      15000;2011081623;   10;   3.7; 170;eor
      15000;2011081700;   10;   4.2; 180;eor
